,alpha,spectral_norm,D,longname,eigs,norm,alphahat
0,1.5516890287399292,476.5923767089844,0.019968032836914062,model.layers.0.self_attn.q_proj,"[4.1707271e-12 7.0777707e-12 9.1392255e-11 ... 1.7231470e+02 2.1344582e+02
 4.7659238e+02]",3049.496826171875,4.155651458995199
1,1.4586049318313599,345.80670166015625,0.03144159913063049,model.layers.0.self_attn.k_proj,"[2.0912345e-11 7.9887111e-11 2.1399264e-10 ... 1.9601028e+02 2.7806805e+02
 3.4580670e+02]",3828.549560546875,3.7031549264391734
2,3.247331142425537,16.25574493408203,0.07191970944404602,model.layers.0.self_attn.v_proj,"[6.9138970e-09 1.7523643e-08 5.0325578e-08 ... 1.3359179e+01 1.3740923e+01
 1.6255745e+01]",2051.69775390625,3.9325403428474073
3,2.2254974842071533,19.241037368774414,0.05330047011375427,model.layers.0.self_attn.o_proj,"[1.9143430e-10 2.1135258e-09 1.6892843e-08 ... 6.2944698e+00 7.1859179e+00
 1.9241037e+01]",865.796142578125,2.85804725818534
4,2.692533493041992,138.5628204345703,0.013302505016326904,model.layers.0.mlp.gate_proj,"[3.3369921e-02 4.6967003e-02 4.9938809e-02 ... 1.0374713e+02 1.2658029e+02
 1.3856282e+02]",12136.3203125,5.766455509837955
5,2.972217559814453,112.03852844238281,0.026923716068267822,model.layers.0.mlp.up_proj,"[2.4588726e-02 3.8915377e-02 4.2744972e-02 ... 8.8548706e+01 1.0146775e+02
 1.1203853e+02]",11731.146484375,6.091165760891478
6,4.226099491119385,79.15152740478516,0.01774066686630249,model.layers.0.mlp.down_proj,"[ 0.15585434  0.2162788   0.23189314 ... 32.286533   37.80406
 79.15153   ]",12750.759765625,8.023077881460436
7,2.906147003173828,339.3326721191406,0.03291308879852295,model.layers.1.self_attn.q_proj,"[2.1572602e-10 1.2224700e-09 4.0524357e-09 ... 2.0604666e+02 2.2510524e+02
 3.3933267e+02]",11751.7822265625,7.354370227448999
8,3.110869884490967,405.8932800292969,0.032890379428863525,model.layers.1.self_attn.k_proj,"[4.1315722e-11 1.1092607e-09 2.8244740e-09 ... 1.9561319e+02 2.6503033e+02
 4.0589328e+02]",11707.642578125,8.114429905342718
9,4.21425724029541,10.641678810119629,0.022175610065460205,model.layers.1.self_attn.v_proj,"[1.4291327e-09 5.2379960e-08 2.2902543e-07 ... 7.3795929e+00 9.3256531e+00
 1.0641679e+01]",1694.4344482421875,4.328084947004649
10,3.7912793159484863,14.974967002868652,0.018345504999160767,model.layers.1.self_attn.o_proj,"[1.41593065e-11 1.52117394e-08 3.28586793e-08 ... 5.02214146e+00
 9.80611420e+00 1.49749670e+01]",1142.357177734375,4.456140327149156
11,2.6175882816314697,200.56642150878906,0.012452244758605957,model.layers.1.mlp.gate_proj,"[1.7424762e-02 2.5785388e-02 3.3607833e-02 ... 8.0757416e+01 9.6607185e+01
 2.0056642e+02]",14972.529296875,6.026364153463543
12,4.015686988830566,54.4361686706543,0.06152501702308655,model.layers.1.mlp.up_proj,"[1.5962398e-02 2.2546446e-02 3.2658890e-02 ... 2.1944838e+01 2.1954269e+01
 5.4436169e+01]",13275.763671875,6.970781052902243
13,4.841178894042969,44.3210334777832,0.021504029631614685,model.layers.1.mlp.down_proj,"[ 0.20848988  0.25913423  0.2959473  ... 26.10163    27.030388
 44.321033  ]",13670.193359375,7.971532991564654
14,3.060743808746338,263.1589660644531,0.021670818328857422,model.layers.2.self_attn.q_proj,"[5.7411444e-11 1.4663949e-09 2.4424789e-08 ... 1.0304605e+02 1.2870976e+02
 2.6315897e+02]",11895.78515625,7.407667783964466
15,3.3281939029693604,368.8525390625,0.026740431785583496,model.layers.2.self_attn.k_proj,"[2.5950062e-10 2.0797633e-09 2.1557760e-09 ... 1.0087310e+02 1.1692717e+02
 3.6885254e+02]",13162.21875,8.542983763391312
16,4.116040229797363,12.499916076660156,0.023398399353027344,model.layers.2.self_attn.v_proj,"[2.6219375e-08 2.1645378e-07 2.6786083e-07 ... 1.0221036e+01 1.1192347e+01
 1.2499916e+01]",3452.134765625,4.514913740436957
17,4.418251991271973,36.24270248413086,0.013362526893615723,model.layers.2.self_attn.o_proj,"[2.1659939e-13 7.3699248e-08 1.5363381e-07 ... 7.8858633e+00 8.4228687e+00
 3.6242702e+01]",3247.40673828125,6.889029405658919
18,2.8618664741516113,112.80030059814453,0.015208214521408081,model.layers.2.mlp.gate_proj,"[1.9957237e-02 3.2676745e-02 6.1061639e-02 ... 5.4735931e+01 6.3531319e+01
 1.1280030e+02]",15826.6767578125,5.873437919029232
19,3.8333303928375244,20.64893341064453,0.06639799475669861,model.layers.2.mlp.up_proj,"[1.6035933e-02 2.8213626e-02 5.3198759e-02 ... 1.7350363e+01 1.8312529e+01
 2.0648933e+01]",13757.6875,5.040437024585394
20,5.34382963180542,32.21770095825195,0.018661141395568848,model.layers.2.mlp.down_proj,"[ 0.13240524  0.15326525  0.17450829 ... 20.592817   22.047348
 32.2177    ]",13935.9970703125,8.05900032309456
21,4.121227264404297,180.08798217773438,0.02558058500289917,model.layers.3.self_attn.q_proj,"[6.3901511e-09 6.3213783e-08 1.0707593e-07 ... 5.7928860e+01 7.7226616e+01
 1.8008798e+02]",10654.390625,9.295365171910145
