,alpha,spectral_norm,D,longname,eigs,norm,alphahat
0,1.348080039024353,476.5923767089844,0.07938924431800842,model.layers.0.self_attn.q_proj,"[4.1707271e-12 7.0777707e-12 9.1392255e-11 ... 1.7231470e+02 2.1344582e+02
 4.7659238e+02]",3049.496826171875,3.610356635416287
1,1.3361049890518188,345.80670166015625,0.06509411334991455,model.layers.0.self_attn.k_proj,"[2.0912345e-11 7.9887111e-11 2.1399264e-10 ... 1.9601028e+02 2.7806805e+02
 3.4580670e+02]",3828.549560546875,3.3921479795320297
2,1.7105987071990967,16.25574493408203,0.09937149286270142,model.layers.0.self_attn.v_proj,"[6.9138970e-09 1.7523643e-08 5.0325578e-08 ... 1.3359179e+01 1.3740923e+01
 1.6255745e+01]",2051.69775390625,2.0715467968746957
3,1.8426387310028076,19.241037368774414,0.08422890305519104,model.layers.0.self_attn.o_proj,"[1.9143430e-10 2.1135258e-09 1.6892843e-08 ... 6.2944698e+00 7.1859179e+00
 1.9241037e+01]",865.796142578125,2.3663691423335202
4,2.507660150527954,138.5628204345703,0.05197802186012268,model.layers.0.mlp.gate_proj,"[3.3369921e-02 4.6967003e-02 4.9938809e-02 ... 1.0374713e+02 1.2658029e+02
 1.3856282e+02]",12136.3203125,5.370522123190344
5,2.561579942703247,112.03852844238281,0.07111555337905884,model.layers.0.mlp.up_proj,"[2.4588726e-02 3.8915377e-02 4.2744972e-02 ... 8.8548706e+01 1.0146775e+02
 1.1203853e+02]",11731.146484375,5.249618416814152
6,3.653787136077881,79.15152740478516,0.07108989357948303,model.layers.0.mlp.down_proj,"[ 0.15585434  0.2162788   0.23189314 ... 32.286533   37.80406
 79.15153   ]",12750.759765625,6.936566168551425
7,1.4060252904891968,339.3326721191406,0.07767996191978455,model.layers.1.self_attn.q_proj,"[2.1572602e-10 1.2224700e-09 4.0524357e-09 ... 2.0604666e+02 2.2510524e+02
 3.3933267e+02]",11751.7822265625,3.558123702662393
8,1.3610693216323853,405.8932800292969,0.07967868447303772,model.layers.1.self_attn.k_proj,"[4.1315722e-11 1.1092607e-09 2.8244740e-09 ... 1.9561319e+02 2.6503033e+02
 4.0589328e+02]",11707.642578125,3.5502293624554913
9,2.021820545196533,10.641678810119629,0.11616277694702148,model.layers.1.self_attn.v_proj,"[1.4291327e-09 5.2379960e-08 2.2902543e-07 ... 7.3795929e+00 9.3256531e+00
 1.0641679e+01]",1694.4344482421875,2.076430214923579
10,4.006361484527588,14.974967002868652,0.020476102828979492,model.layers.1.self_attn.o_proj,"[1.41593065e-11 1.52117394e-08 3.28586793e-08 ... 5.02214146e+00
 9.80611420e+00 1.49749670e+01]",1142.357177734375,4.708940568224575
11,2.462594985961914,200.56642150878906,0.04329606890678406,model.layers.1.mlp.gate_proj,"[1.7424762e-02 2.5785388e-02 3.3607833e-02 ... 8.0757416e+01 9.6607185e+01
 2.0056642e+02]",14972.529296875,5.66952956354552
12,3.2541306018829346,54.4361686706543,0.07929396629333496,model.layers.1.mlp.up_proj,"[1.5962398e-02 2.2546446e-02 3.2658890e-02 ... 2.1944838e+01 2.1954269e+01
 5.4436169e+01]",13275.763671875,5.648804801362478
13,4.464227676391602,44.317962646484375,0.053582727909088135,model.layers.1.mlp.down_proj,"[ 0.20824279  0.25887942  0.29516774 ... 26.10431    27.026342
 44.317963  ]",13668.1904296875,7.35070705698377
14,1.7014652490615845,263.1589660644531,0.11899542808532715,model.layers.2.self_attn.q_proj,"[5.7411444e-11 1.4663949e-09 2.4424789e-08 ... 1.0304605e+02 1.2870976e+02
 2.6315897e+02]",11895.78515625,4.117917113804782
15,1.733242392539978,368.8525390625,0.11434611678123474,model.layers.2.self_attn.k_proj,"[2.5950062e-10 2.0797633e-09 2.1557760e-09 ... 1.0087310e+02 1.1692717e+02
 3.6885254e+02]",13162.21875,4.448978049109436
16,2.5784831047058105,12.499916076660156,0.10572826862335205,model.layers.2.self_attn.v_proj,"[2.6219375e-08 2.1645378e-07 2.6786083e-07 ... 1.0221036e+01 1.1192347e+01
 1.2499916e+01]",3452.134765625,2.8283564175693052
17,4.1448469161987305,36.24270248413086,0.039422452449798584,model.layers.2.self_attn.o_proj,"[2.1659939e-13 7.3699248e-08 1.5363381e-07 ... 7.8858633e+00 8.4228687e+00
 3.6242702e+01]",3247.40673828125,6.462730587584101
18,2.8059544563293457,112.80030059814453,0.028210699558258057,model.layers.2.mlp.gate_proj,"[1.9957237e-02 3.2676745e-02 6.1061639e-02 ... 5.4735931e+01 6.3531319e+01
 1.1280030e+02]",15826.6767578125,5.758689111363744
19,3.019892930984497,20.64893341064453,0.09316834807395935,model.layers.2.mlp.up_proj,"[1.6035933e-02 2.8213626e-02 5.3198759e-02 ... 1.7350363e+01 1.8312529e+01
 2.0648933e+01]",13757.6875,3.970850038926746
20,4.928318023681641,32.21233367919922,0.050546079874038696,model.layers.2.mlp.down_proj,"[ 0.13115416  0.15299408  0.17403615 ... 20.577984   22.03819
 32.212334  ]",13933.96484375,7.432012935084327
21,2.045170783996582,180.08798217773438,0.1053292453289032,model.layers.3.self_attn.q_proj,"[6.3901511e-09 6.3213783e-08 1.0707593e-07 ... 5.7928860e+01 7.7226616e+01
 1.8008798e+02]",10654.390625,4.612851477609033
22,2.0603699684143066,234.8200225830078,0.11290940642356873,model.layers.3.self_attn.k_proj,"[6.5457799e-11 1.1654651e-08 6.4505898e-08 ... 4.8089600e+01 5.9205177e+01
 2.3482002e+02]",11531.548828125,4.8845914556092955
23,2.886734962463379,9.440783500671387,0.10227441787719727,model.layers.3.self_attn.v_proj,"[5.8317369e-08 1.4819844e-07 2.4507179e-07 ... 7.5673800e+00 8.0639133e+00
 9.4407835e+00]",3107.073486328125,2.814589793002411
24,3.415971517562866,40.37593460083008,0.07548359036445618,model.layers.3.self_attn.o_proj,"[1.2647611e-10 1.6230332e-07 2.3019767e-07 ... 7.5778146e+00 8.9028301e+00
 4.0375935e+01]",2974.3984375,5.486469015261834
25,3.4207098484039307,97.15708923339844,0.0671640932559967,model.layers.3.mlp.gate_proj,"[4.8869871e-02 8.6823866e-02 8.9063056e-02 ... 4.3392040e+01 6.0356819e+01
 9.7157089e+01]",16295.8515625,6.798573578951667
26,4.430093765258789,18.870943069458008,0.10115182399749756,model.layers.3.mlp.up_proj,"[ 0.03888465  0.06239387  0.06884111 ... 15.577727   17.219873
 18.870943  ]",13958.3408203125,5.6518852927765595
27,3.4127588272094727,40.448875427246094,0.0689135193824768,model.layers.3.mlp.down_proj,"[ 0.12882118  0.13575266  0.15457974 ... 23.100315   23.883343
 40.448875  ]",14015.9111328125,5.48398417760759
28,2.0698513984680176,190.19493103027344,0.0911959707736969,model.layers.4.self_attn.q_proj,"[3.4472771e-09 2.8923466e-08 5.9734489e-08 ... 8.0366028e+01 8.5523499e+01
 1.9019493e+02]",11587.4072265625,4.717603109579051
29,2.036539077758789,248.2008819580078,0.10302111506462097,model.layers.4.self_attn.k_proj,"[3.7234533e-09 2.3023427e-08 4.7235986e-08 ... 6.8163086e+01 7.6603180e+01
 2.4820088e+02]",12082.556640625,4.877110545519115
30,3.227294683456421,9.626816749572754,0.07828643918037415,model.layers.4.self_attn.v_proj,"[3.5189032e-08 2.2129780e-07 5.1533550e-07 ... 8.6645718e+00 9.2294464e+00
 9.6268167e+00]",3460.783203125,3.1739885048572924
31,3.1145949363708496,33.91754150390625,0.0845077633857727,model.layers.4.self_attn.o_proj,"[2.5336080e-08 1.0635226e-07 2.1633248e-07 ... 8.0001926e+00 8.5339861e+00
 3.3917542e+01]",3313.212890625,4.766651978059012
32,3.5442864894866943,119.28033447265625,0.03377315402030945,model.layers.4.mlp.gate_proj,"[3.66012603e-02 9.04637650e-02 1.14884622e-01 ... 4.79693108e+01
 4.91803894e+01 1.19280334e+02]",16982.224609375,7.359954913330649
33,4.349338531494141,18.45503044128418,0.0904398262500763,model.layers.4.mlp.up_proj,"[ 0.02773121  0.07481135  0.09747324 ... 14.814311   15.921462
 18.45503   ]",13762.63671875,5.506761736597435
34,3.5570294857025146,39.5319938659668,0.06176897883415222,model.layers.4.mlp.down_proj,"[ 0.15132545  0.16214207  0.20439267 ... 23.21815    25.95793
 39.531994  ]",13692.30859375,5.680393681722791
35,2.0618019104003906,188.71995544433594,0.0925893783569336,model.layers.5.self_attn.q_proj,"[3.0842677e-09 4.3618105e-08 1.0680666e-07 ... 7.8914658e+01 8.1503975e+01
 1.8871996e+02]",11706.921875,4.692285540015863
36,1.951723337173462,273.65594482421875,0.10755708813667297,model.layers.5.self_attn.k_proj,"[1.0415229e-09 1.0176047e-08 3.9560909e-08 ... 7.4671776e+01 8.1471107e+01
 2.7365594e+02]",12688.23046875,4.756749655570251
37,3.261455774307251,8.982431411743164,0.09189537167549133,model.layers.5.self_attn.v_proj,"[1.3391475e-08 1.1992653e-07 1.4679942e-07 ... 8.0726795e+00 8.8218870e+00
 8.9824314e+00]",3642.5986328125,3.109452071959335
38,3.2297067642211914,31.99081802368164,0.07675576210021973,model.layers.5.self_attn.o_proj,"[5.8372600e-09 1.7487370e-07 3.2751828e-07 ... 8.4599075e+00 9.4136782e+00
 3.1990818e+01]",3487.0556640625,4.860790538319646
39,3.4902260303497314,152.307373046875,0.016114652156829834,model.layers.5.mlp.gate_proj,"[7.54186288e-02 1.06949344e-01 1.22451372e-01 ... 5.31562462e+01
 5.50887794e+01 1.52307373e+02]",17179.18359375,7.618189398513896
40,4.552426338195801,19.894638061523438,0.07250744104385376,model.layers.5.mlp.up_proj,"[ 0.04672606  0.08947711  0.09896801 ... 16.354149   17.350914
 19.894638  ]",13762.1884765625,5.912400166408679
41,3.531212329864502,41.46392822265625,0.07085800170898438,model.layers.5.mlp.down_proj,"[ 0.09820568  0.10631631  0.14089248 ... 24.311373   28.591227
 41.46393   ]",13716.177734375,5.712337817630176
42,2.019075632095337,151.2526397705078,0.08271980285644531,model.layers.6.self_attn.q_proj,"[2.9220035e-09 5.1094762e-08 1.8113866e-07 ... 6.4885071e+01 6.8063950e+01
 1.5125264e+02]",10427.0224609375,4.4009851378238976
43,2.016343116760254,212.3684844970703,0.09119933843612671,model.layers.6.self_attn.k_proj,"[7.1790696e-13 1.5928915e-08 1.5966694e-07 ... 5.7383015e+01 6.3023491e+01
 2.1236848e+02]",10844.98828125,4.692212040389361
44,2.8423471450805664,9.016007423400879,0.09213101863861084,model.layers.6.self_attn.v_proj,"[2.5173488e-08 1.3191003e-07 2.6948365e-07 ... 8.2847900e+00 8.7310047e+00
 9.0160074e+00]",3135.1943359375,2.714482057178764
45,3.145103693008423,33.258262634277344,0.07093167304992676,model.layers.6.self_attn.o_proj,"[6.0259225e-10 6.9493581e-08 2.2256647e-07 ... 8.9063349e+00 9.1319523e+00
 3.3258263e+01]",3048.01318359375,4.786531921926607
46,3.200437307357788,194.15599060058594,0.047636330127716064,model.layers.6.mlp.gate_proj,"[7.7888779e-02 9.3810752e-02 1.4279062e-01 ... 5.2721661e+01 5.7873615e+01
 1.9415599e+02]",17770.1640625,7.323083169371968
47,4.475884914398193,22.475948333740234,0.0731336772441864,model.layers.6.mlp.up_proj,"[ 0.07169202  0.08014322  0.114076   ... 17.50497    20.560493
 22.475948  ]",13664.494140625,6.050134317046757
48,3.4021189212799072,39.612613677978516,0.06906473636627197,model.layers.6.mlp.down_proj,"[ 0.06696144  0.0971308   0.12403827 ... 25.025574   37.859596
 39.612614  ]",13560.169921875,5.436019578346733
49,2.0653510093688965,138.49681091308594,0.08820527791976929,model.layers.7.self_attn.q_proj,"[6.5164301e-08 1.2014891e-07 6.1863619e-07 ... 5.7230438e+01 5.9714115e+01
 1.3849681e+02]",10387.8330078125,4.422824797215083
50,2.019456148147583,187.24801635742188,0.09589600563049316,model.layers.7.self_attn.k_proj,"[3.7842787e-09 7.2496825e-08 2.3121154e-07 ... 5.1747910e+01 5.6656319e+01
 1.8724802e+02]",10487.9453125,4.589046937446971
51,2.830451488494873,9.853737831115723,0.0964231789112091,model.layers.7.self_attn.v_proj,"[3.0658605e-09 1.4610710e-07 2.6977804e-07 ... 9.0100060e+00 9.3505497e+00
 9.8537378e+00]",3215.72216796875,2.812339438587339
