,alpha,spectral_norm,D,longname,eigs,norm,alphahat
0,1.4460809230804443,933.6735229492188,0.11870899796485901,model.layers.0.self_attn.q_proj,"[1.5316286e-13 1.1297945e-12 1.8195601e-12 ... 1.3723924e+02 2.6885901e+02
 9.3367352e+02]",5288.125,4.295142389926659
1,1.3268449306488037,334.84228515625,0.12114915251731873,model.layers.0.self_attn.k_proj,"[4.6347518e-06 6.0280659e-06 1.0005122e-05 ... 7.5588776e+01 1.1962615e+02
 3.3484229e+02]",2788.0888671875,3.350071548960799
2,3.634050130844116,2.2940454483032227,0.08745205402374268,model.layers.0.self_attn.v_proj,[0.00391433 0.00983586 0.01252895 ... 1.3347983  1.7205834  2.2940454 ],177.83033752441406,1.3104458093941103
3,2.5754265785217285,20.2981014251709,0.1103072464466095,model.layers.0.self_attn.o_proj,"[4.6384825e-09 6.9122987e-09 5.7489682e-08 ... 7.9383659e+00 8.6264696e+00
 2.0298101e+01]",926.5283203125,3.3672554343972423
4,3.054769277572632,80.64041137695312,0.02149045467376709,model.layers.0.mlp.gate_proj,"[1.5374453e-02 2.7312286e-02 3.1433370e-02 ... 4.5715012e+01 5.3855743e+01
 8.0640411e+01]",7873.32421875,5.824078719746424
5,4.062469005584717,26.381166458129883,0.034640491008758545,model.layers.0.mlp.up_proj,"[1.7629912e-02 3.1894777e-02 3.4053199e-02 ... 1.4379812e+01 1.8021324e+01
 2.6381166e+01]",6478.72705078125,5.773962799301621
6,4.156839370727539,37.838932037353516,0.0368044376373291,model.layers.0.mlp.down_proj,"[ 0.12118013  0.15127878  0.1693226  ... 16.125374   17.686352
 37.838932  ]",6447.4765625,6.559238421138114
7,1.7281887531280518,154.98416137695312,0.11438146233558655,model.layers.1.self_attn.q_proj,"[1.2818446e-13 9.1325862e-12 1.6703104e-11 ... 4.5034409e+01 5.0489910e+01
 1.5498416e+02]",5680.87890625,3.785229908510571
8,1.9146671295166016,80.28939056396484,0.12863296270370483,model.layers.1.self_attn.k_proj,"[3.8671578e-06 4.1193730e-06 4.2057254e-06 ... 3.5240421e+01 3.8207191e+01
 8.0289391e+01]",2900.96484375,3.646786374634349
9,4.404506683349609,1.566967248916626,0.1064998209476471,model.layers.1.self_attn.v_proj,[0.01181639 0.02127795 0.0244301  ... 0.8107494  0.9233703  1.5669672 ],252.51980590820312,0.8591427186595165
10,2.868281126022339,21.058021545410156,0.07062134146690369,model.layers.1.self_attn.o_proj,"[2.8376998e-10 6.4459003e-09 1.2896793e-07 ... 4.7817106e+00 8.4545364e+00
 2.1058022e+01]",1196.989990234375,3.7959336255348153
11,3.154801845550537,45.08974838256836,0.02238672971725464,model.layers.1.mlp.gate_proj,"[2.6510779e-02 2.8654333e-02 3.0914793e-02 ... 1.9225634e+01 1.9852224e+01
 4.5089748e+01]",8065.6494140625,5.218287733318947
12,4.468500137329102,10.116405487060547,0.037050068378448486,model.layers.1.mlp.up_proj,"[ 0.02787568  0.02888159  0.03113526 ...  7.0787187   7.2721453
 10.1164055 ]",6674.1513671875,4.490959839929916
13,5.581904411315918,21.434906005859375,0.031870439648628235,model.layers.1.mlp.down_proj,"[ 0.06091688  0.08044843  0.09246634 ... 10.144334   10.790387
 21.434906  ]",6629.3193359375,7.4301934385313775
14,2.430809259414673,87.82660675048828,0.1038646399974823,model.layers.2.self_attn.q_proj,"[4.6051236e-11 1.7333299e-10 1.2789335e-09 ... 2.3580170e+01 2.7831543e+01
 8.7826607e+01]",5139.5673828125,4.724584329884012
15,4.596041679382324,47.77458572387695,0.0838998556137085,model.layers.2.self_attn.k_proj,"[7.3251626e-06 5.0051276e-05 7.7159653e-05 ... 1.6552700e+01 2.0229486e+01
 4.7774586e+01]",3026.88623046875,7.717659077112194
16,4.871140956878662,0.8969507217407227,0.046085476875305176,model.layers.2.self_attn.v_proj,[0.00819861 0.00994343 0.01090563 ... 0.75726604 0.790684   0.8969507 ],178.30453491210938,-0.23007088656578117
17,2.8410611152648926,16.17045021057129,0.06290686130523682,model.layers.2.self_attn.o_proj,"[5.3972218e-09 2.2577938e-08 6.8857297e-08 ... 4.8258672e+00 5.0797420e+00
 1.6170450e+01]",1013.5636596679688,3.4340533901745265
18,4.396415710449219,60.72777557373047,0.04036480188369751,model.layers.2.mlp.gate_proj,"[1.7764371e-02 1.8708909e-02 1.9110428e-02 ... 1.6896404e+01 1.8750948e+01
 6.0727776e+01]",8531.2509765625,7.84051226639499
19,6.744475364685059,8.93159294128418,0.08533602952957153,model.layers.2.mlp.up_proj,[0.01524208 0.01747978 0.01775768 ... 5.5707326  6.5925994  8.931593  ],6610.625,6.4135166867337245
20,4.10407018661499,20.807357788085938,0.04606989026069641,model.layers.2.mlp.down_proj,"[ 0.08082415  0.0885909   0.11199358 ... 13.458214   14.301702
 20.807358  ]",6653.376953125,5.41005482261096
21,2.3788905143737793,100.05308532714844,0.10169965028762817,model.layers.3.self_attn.q_proj,"[8.84115589e-13 3.43963369e-09 6.94149049e-09 ... 2.88316193e+01
 3.11084042e+01 1.00053085e+02]",5185.44091796875,4.758329328457577
22,2.487335681915283,51.668575286865234,0.13391521573066711,model.layers.3.self_attn.k_proj,"[4.7014648e-05 7.7642369e-05 6.9565768e-04 ... 2.0611773e+01 2.3291664e+01
 5.1668575e+01]",3022.7607421875,4.261369370930639
23,4.343433380126953,0.8442660570144653,0.09273993968963623,model.layers.3.self_attn.v_proj,[0.0245709  0.02960102 0.03164683 ... 0.8009495  0.80370003 0.84426606],251.48312377929688,-0.31933213572228836
24,3.0208709239959717,14.329423904418945,0.06262820959091187,model.layers.3.self_attn.o_proj,"[2.6248529e-11 2.4745695e-08 1.0647141e-07 ... 3.6263511e+00 4.2046661e+00
 1.4329424e+01]",1324.5269775390625,3.4928177534915834
25,3.6751201152801514,84.66999053955078,0.02338355779647827,model.layers.3.mlp.gate_proj,"[1.4026382e-02 1.4930103e-02 1.5943641e-02 ... 2.4872885e+01 2.8921328e+01
 8.4669991e+01]",9614.607421875,7.084637503601348
26,6.874233245849609,7.5430908203125,0.08796712756156921,model.layers.3.mlp.up_proj,[0.01457792 0.01547197 0.01599886 ... 5.780179   6.808054   7.543091  ],6366.466796875,6.032478825486515
27,4.363267421722412,16.07051658630371,0.053165316581726074,model.layers.3.mlp.down_proj,"[1.2893550e-02 4.2470373e-02 5.0837260e-02 ... 1.0015287e+01 1.0328599e+01
 1.6070517e+01]",6342.07763671875,5.262230699028832
28,2.3259215354919434,101.980224609375,0.09271356463432312,model.layers.4.self_attn.q_proj,"[1.14394449e-09 4.88293894e-09 1.65970366e-08 ... 2.85279675e+01
 3.21846085e+01 1.01980225e+02]",5053.40234375,4.671650535412806
29,3.022001266479492,57.017086029052734,0.09853413701057434,model.layers.4.self_attn.k_proj,"[6.8845041e-04 9.8564057e-04 1.5020485e-03 ... 2.1284391e+01 2.3876213e+01
 5.7017086e+01]",2923.0341796875,5.306649388528218
30,4.274742126464844,1.0971534252166748,0.10331445932388306,model.layers.4.self_attn.v_proj,[0.01732778 0.01968593 0.02142255 ... 0.9456902  1.03314    1.0971534 ],292.7059020996094,0.17213259412376558
31,2.756434440612793,10.699692726135254,0.09774166345596313,model.layers.4.self_attn.o_proj,"[5.9617222e-10 1.2650919e-08 4.4977810e-08 ... 4.2238564e+00 4.6553063e+00
 1.0699693e+01]",1385.823486328125,2.837394519462936
32,3.575766086578369,126.15074157714844,0.04382437467575073,model.layers.4.mlp.gate_proj,"[1.2901913e-02 1.7175814e-02 5.2357860e-02 ... 2.5250879e+01 2.7226509e+01
 1.2615074e+02]",10717.501953125,7.512290526588431
33,6.922931671142578,8.126092910766602,0.0642385482788086,model.layers.4.mlp.up_proj,[0.01249947 0.0154235  0.03867661 ... 5.780702   7.10932    8.126093  ],6047.140625,6.299049416559926
34,4.638402938842773,18.789154052734375,0.04044505953788757,model.layers.4.mlp.down_proj,"[ 0.06119396  0.07303233  0.07810125 ...  9.741652   16.846851
 18.789154  ]",6026.8046875,5.908895026581209
35,2.0850014686584473,89.02324676513672,0.10088887810707092,model.layers.5.self_attn.q_proj,"[1.5213304e-08 4.8406431e-08 8.4544887e-08 ... 2.5365467e+01 2.8538992e+01
 8.9023247e+01]",4995.8232421875,4.064717513414316
36,3.4064412117004395,58.247196197509766,0.09868356585502625,model.layers.5.self_attn.k_proj,"[1.0475917e-02 1.1819482e-02 1.2855513e-02 ... 1.7744558e+01 2.0550043e+01
 5.8247196e+01]",2948.501708984375,6.0133055947598635
37,4.443747520446777,0.8288425207138062,0.10539144277572632,model.layers.5.self_attn.v_proj,[0.01129921 0.01350578 0.01384824 ... 0.7785601  0.7958528  0.8288425 ],200.850830078125,-0.3622897462983148
38,2.1830806732177734,6.866848468780518,0.12091681361198425,model.layers.5.self_attn.o_proj,"[1.2663574e-09 3.4560219e-09 5.5197873e-08 ... 3.8884921e+00 4.0055838e+00
 6.8668485e+00]",1186.218994140625,1.826709047596868
39,3.685997486114502,128.1766357421875,0.03575751185417175,model.layers.5.mlp.gate_proj,"[9.8709725e-03 4.2219169e-02 1.1643645e-01 ... 2.2587503e+01 2.3605431e+01
 1.2817664e+02]",10707.80078125,7.769378190321032
40,6.464306354522705,10.20853328704834,0.05772814154624939,model.layers.5.mlp.up_proj,"[8.8568320e-03 3.0383373e-02 7.7723928e-02 ... 6.4978824e+00 7.6369071e+00
 1.0208533e+01]",6117.84716796875,6.5222481898892015
41,4.182334899902344,17.84882354736328,0.046519190073013306,model.layers.5.mlp.down_proj,"[ 0.03563974  0.0381147   0.04051358 ... 10.62434    11.818939
 17.848824  ]",6080.056640625,5.234650495030118
42,2.0581955909729004,88.501708984375,0.0975402295589447,model.layers.6.self_attn.q_proj,"[1.1451948e-08 1.8490643e-07 2.7802932e-07 ... 2.5541334e+01 2.8305548e+01
 8.8501709e+01]",5202.236328125,4.0072073164509545
43,3.750089645385742,65.82218933105469,0.049466609954833984,model.layers.6.self_attn.k_proj,"[1.5154732e-02 1.5782543e-02 2.1573830e-02 ... 2.1155182e+01 2.2530005e+01
 6.5822189e+01]",2939.745849609375,6.8190592214163726
44,6.265223503112793,0.9778717160224915,0.023726046085357666,model.layers.6.self_attn.v_proj,[0.00827729 0.00954228 0.01025552 ... 0.8921915  0.96651196 0.9778717 ],238.27772521972656,-0.06088616394869886
45,2.8109374046325684,7.417708396911621,0.10172420740127563,model.layers.6.self_attn.o_proj,"[1.1018367e-09 3.5011457e-08 1.2516232e-07 ... 3.9697678e+00 4.1020093e+00
 7.4177084e+00]",1292.3095703125,2.4462738105331825
