,alpha,spectral_norm,D,longname,eigs,norm,alphahat
0,2.48543119430542,934.032470703125,0.02831476926803589,model.layers.0.self_attn.q_proj,"[1.11395526e-13 1.77837508e-12 2.29396103e-12 ... 1.37224701e+02
 2.68866791e+02 9.34032471e+02]",5288.1494140625,7.382630309316566
1,2.6453053951263428,334.8087158203125,0.04564526677131653,model.layers.0.self_attn.k_proj,"[4.6357213e-06 6.0247130e-06 1.0004777e-05 ... 7.5573418e+01 1.1963256e+02
 3.3480872e+02]",2788.041015625,6.67885847793196
2,4.547359943389893,2.293626070022583,0.03488445281982422,model.layers.0.self_attn.v_proj,[0.00390484 0.0098391  0.0125309  ... 1.3347732  1.7206022  2.293626  ],177.830322265625,1.6394261039767832
3,3.679706335067749,20.29399871826172,0.010830700397491455,model.layers.0.self_attn.o_proj,"[1.5944389e-09 7.5941262e-09 5.1702838e-08 ... 7.9381294e+00 8.6229181e+00
 2.0293999e+01]",926.5130004882812,4.8107289452555895
4,3.054826498031616,80.61521911621094,0.021450459957122803,model.layers.0.mlp.gate_proj,"[1.5374828e-02 2.7311552e-02 3.1428620e-02 ... 4.5715256e+01 5.3845737e+01
 8.0615219e+01]",7873.1708984375,5.823773286291009
5,4.062273979187012,26.393478393554688,0.034616053104400635,model.layers.0.mlp.up_proj,"[1.7631236e-02 3.1900465e-02 3.4046996e-02 ... 1.4386802e+01 1.8020805e+01
 2.6393478e+01]",6478.59619140625,5.774508769978673
6,3.57839298248291,37.83890914916992,0.025149166584014893,model.layers.0.mlp.down_proj,"[ 0.12117878  0.151251    0.16931523 ... 16.123116   17.684069
 37.83891   ]",6447.298828125,5.646484440639377
7,3.6074955463409424,155.03082275390625,0.031901657581329346,model.layers.1.self_attn.q_proj,"[5.9238753e-14 8.9420268e-12 1.6711278e-11 ... 4.5072735e+01 5.0478645e+01
 1.5503082e+02]",5681.7587890625,7.901923366692266
8,4.08139181137085,80.28821563720703,0.02947378158569336,model.layers.1.self_attn.k_proj,"[3.8672420e-06 4.1191520e-06 4.2057254e-06 ... 3.5239632e+01 3.8207317e+01
 8.0288216e+01]",2900.95703125,7.773630284763652
9,8.693022727966309,1.5670284032821655,0.051169753074645996,model.layers.1.self_attn.v_proj,[0.01181875 0.02127508 0.02441963 ... 0.81089574 0.92349046 1.5670284 ],252.5198974609375,1.6958076504820068
10,3.750495433807373,21.057815551757812,0.021199598908424377,model.layers.1.self_attn.o_proj,"[9.0459695e-10 1.0608881e-08 1.4928618e-07 ... 4.7801676e+00 8.4534302e+00
 2.1057816e+01]",1197.012451171875,4.963455603660633
11,3.1561222076416016,45.07915115356445,0.022262752056121826,model.layers.1.mlp.gate_proj,"[2.6505698e-02 2.8656751e-02 3.0922139e-02 ... 1.9221512e+01 1.9851414e+01
 4.5079151e+01]",8065.73828125,5.220149531179083
12,4.555054664611816,10.116655349731445,0.03381156921386719,model.layers.1.mlp.up_proj,"[ 0.02787562  0.02888001  0.03112829 ...  7.078617    7.2714443
 10.116655  ]",6674.2021484375,4.577998269392379
13,4.788238525390625,21.436750411987305,0.021716713905334473,model.layers.1.mlp.down_proj,"[ 0.06081593  0.08044712  0.0924246  ... 10.14448    10.789131
 21.43675   ]",6629.2568359375,6.373906574950691
14,3.383399486541748,87.83654022216797,0.0270501971244812,model.layers.2.self_attn.q_proj,"[4.0869176e-11 1.5231860e-10 1.2893038e-09 ... 2.3580523e+01 2.7829494e+01
 8.7836540e+01]",5139.4033203125,6.576229745056548
15,5.52311372756958,47.779083251953125,0.034081026911735535,model.layers.2.self_attn.k_proj,"[7.3251322e-06 5.0050421e-05 7.7162695e-05 ... 1.6553053e+01 2.0230221e+01
 4.7779083e+01]",3026.90234375,9.274621414556607
16,4.907445907592773,0.8969005942344666,0.0448155403137207,model.layers.2.self_attn.v_proj,[0.00819825 0.00994631 0.01090616 ... 0.75727904 0.79068273 0.8969006 ],178.305419921875,-0.23190473389624522
