,alpha,spectral_norm,D,longname,eigs,norm,alphahat
0,1.298691749572754,934.032470703125,0.1370900273323059,model.layers.0.self_attn.q_proj,"[1.11395526e-13 1.77837508e-12 2.29396103e-12 ... 1.37224701e+02
 2.68866791e+02 9.34032471e+02]",5288.1494140625,3.8575845892746883
1,1.3894050121307373,334.8128356933594,0.12778306007385254,model.layers.0.self_attn.k_proj,"[4.63565084e-06 6.02529371e-06 1.00047137e-05 ... 7.55775833e+01
 1.19628555e+02 3.34812836e+02]",2788.04638671875,3.507972691202476
2,2.552762031555176,2.293623924255371,0.12682336568832397,model.layers.0.self_attn.v_proj,[0.00390488 0.00983898 0.01253111 ... 1.334762   1.7205925  2.293624  ],177.82977294921875,0.9203274091855038
3,1.6979281902313232,20.29399871826172,0.1569172739982605,model.layers.0.self_attn.o_proj,"[1.5944389e-09 7.5941262e-09 5.1702838e-08 ... 7.9381294e+00 8.6229181e+00
 2.0293999e+01]",926.5130004882812,2.219816351611351
4,2.6158151626586914,80.6209716796875,0.08373504877090454,model.layers.0.mlp.gate_proj,"[1.5374738e-02 2.7310686e-02 3.1427521e-02 ... 4.5719486e+01 5.3854263e+01
 8.0620972e+01]",7873.18017578125,4.986915658876934
5,3.0472848415374756,26.38519859313965,0.10940563678741455,model.layers.0.mlp.up_proj,"[1.7630771e-02 3.1902421e-02 3.4047984e-02 ... 1.4387215e+01 1.8019781e+01
 2.6385199e+01]",6478.5283203125,4.331289901709215
6,3.1643600463867188,37.83477783203125,0.11273175477981567,model.layers.0.mlp.down_proj,"[ 0.12119783  0.15141682  0.16930771 ... 16.124054   17.684378
 37.834778  ]",6447.7568359375,4.9930158331982915
7,1.4853194952011108,155.03082275390625,0.14151906967163086,model.layers.1.self_attn.q_proj,"[5.9238753e-14 8.9420268e-12 1.6711278e-11 ... 4.5072735e+01 5.0478645e+01
 1.5503082e+02]",5681.7587890625,3.2534706350608955
8,1.6946825981140137,80.28705596923828,0.14138376712799072,model.layers.1.self_attn.k_proj,"[3.8672888e-06 4.1192793e-06 4.2058541e-06 ... 3.5241100e+01 3.8207268e+01
 8.0287056e+01]",2900.96728515625,3.227769640597884
9,2.7813146114349365,1.5670043230056763,0.1410973072052002,model.layers.1.self_attn.v_proj,[0.01181918 0.02127487 0.02442008 ... 0.8108976  0.9233283  1.5670043 ],252.51968383789062,0.5425515824662652
10,1.7564783096313477,21.057815551757812,0.15852326154708862,model.layers.1.self_attn.o_proj,"[9.0459695e-10 1.0608881e-08 1.4928618e-07 ... 4.7801676e+00 8.4534302e+00
 2.1057816e+01]",1197.012451171875,2.3245467865555174
11,2.6811423301696777,45.0885124206543,0.08743077516555786,model.layers.1.mlp.gate_proj,"[2.6508421e-02 2.8655635e-02 3.0925812e-02 ... 1.9228523e+01 1.9850117e+01
 4.5088512e+01]",8065.736328125,4.434786120456501
12,2.8790969848632812,10.115570068359375,0.11746245622634888,model.layers.1.mlp.up_proj,"[ 0.02787461  0.02887907  0.0311286  ...  7.0764375   7.269648
 10.11557   ]",6674.1611328125,2.8934647230495716
13,3.2551469802856445,21.436233520507812,0.13326221704483032,model.layers.1.mlp.down_proj,"[ 0.06081596  0.08041006  0.09243667 ... 10.14451    10.789392
 21.436234  ]",6629.1611328125,4.333083953302589
14,1.6589504480361938,87.83654022216797,0.15632450580596924,model.layers.2.self_attn.q_proj,"[4.0869176e-11 1.5231860e-10 1.2893038e-09 ... 2.3580523e+01 2.7829494e+01
 8.7836540e+01]",5139.4033203125,3.224460878872303
15,2.084970235824585,47.77682876586914,0.1790546178817749,model.layers.2.self_attn.k_proj,"[7.3252481e-06 5.0051982e-05 7.7163793e-05 ... 1.6553705e+01 2.0229397e+01
 4.7776829e+01]",3026.8916015625,3.501118130942931
16,2.6454696655273438,0.896913468837738,0.14629334211349487,model.layers.2.self_attn.v_proj,[0.00819802 0.00994632 0.01090572 ... 0.7572124  0.79067945 0.89691347],178.3038330078125,-0.12499699777248614
17,1.7740564346313477,16.165142059326172,0.15378254652023315,model.layers.2.self_attn.o_proj,"[5.1919713e-09 1.7627201e-08 6.9833369e-08 ... 4.8261533e+00 5.0791883e+00
 1.6165142e+01]",1013.5328369140625,2.1440882840582343
18,2.8940236568450928,60.70745086669922,0.12145721912384033,model.layers.2.mlp.gate_proj,"[1.7763866e-02 1.8708808e-02 1.9109357e-02 ... 1.6888323e+01 1.8746815e+01
 6.0707451e+01]",8531.087890625,5.1607445252967254
19,3.0829036235809326,8.932844161987305,0.14022719860076904,model.layers.2.mlp.up_proj,[0.01524371 0.01747073 0.01775943 ... 5.5705585  6.593722   8.932844  ],6610.66259765625,2.931809769590501
20,2.9293758869171143,20.808631896972656,0.1162826418876648,model.layers.2.mlp.down_proj,"[ 0.08081717  0.0885876   0.11200164 ... 13.461992   14.306497
 20.808632  ]",6653.4189453125,3.861630802937469
21,1.7401769161224365,100.04315185546875,0.14839380979537964,model.layers.3.self_attn.q_proj,"[8.8225125e-13 3.5413485e-09 6.9612658e-09 ... 2.8831957e+01 3.1115883e+01
 1.0004315e+02]",5185.8779296875,3.480679881718121
